# x y z vx vy vz mass
93.044815 188.672508 9.203686 95.874377 194.432589 9.412808 0.757605
31.730738 -97.627319 -95.053492 32.597110 -100.574463 -98.051345 0.542937
-88.899417 -89.313503 55.256207 -91.529202 -92.010301 57.061342 1.187350
46.950960 95.143853 113.743725 48.357755 98.051512 117.263174 1.538622
729.727152 96.368468 -176.455596 737.774526 96.619435 -178.582799 0.822405
-28.862274 -46.003015 2.100844 -29.963089 -46.970299 2.466087 0.548661
-76.876361 71.638332 86.935158 -78.916690 74.314795 89.605197 0.955481
-45.945112 -82.101838 216.192323 -46.091227 -82.217138 218.225089 1.202575
123.085507 -11.827451 116.007138 126.811546 -12.132625 119.465449 1.062302
-3.085946 49.862716 7.414171 -3.455085 50.166150 6.287897 0.975818
6.958753 -80.880321 -49.931534 7.161447 -83.197720 -51.461101 0.609019
76.918305 -176.844873 -136.441282 79.284927 -182.265711 -140.687110 1.710512
52.452578 -50.386909 69.304361 54.075543 -52.140578 71.445843 1.379530
6.032843 -1.854903 -47.642287 6.526781 -1.979506 -48.824259 1.548325
71.775013 48.483636 -65.449725 72.937580 48.552367 -65.240256 1.040451
39.297247 -29.065461 -125.619408 40.379057 -29.989285 -128.173042 1.831374
14.199635 -28.411275 -27.304763 14.796361 -29.742982 -28.515284 0.994272
-116.629774 -4.399405 3.333315 -119.871177 -4.412348 3.405300 1.878899
98.960659 57.208071 -49.923539 101.784986 58.909038 -51.422800 1.152911
-82.929249 23.316716 -29.543538 -84.299313 23.496482 -30.112613 1.456263
-49.940287 -48.716477 -7.816066 -51.391758 -50.286535 -8.470678 1.130353
-90.197015 -153.202847 -58.715452 -92.937699 -157.804217 -60.617659 1.201395
24.695560 135.655147 -135.149270 25.505529 139.910883 -139.354623 1.825627
-89.557012 -27.699137 -7.383208 -91.994406 -28.461787 -7.693798 1.342167
-45.890207 121.471042 -23.132335 -47.231865 125.071312 -23.807956 0.684479
-31.351584 -103.164338 77.372293 -32.502030 -106.337244 79.672107 1.124856
-32.239475 -166.272806 7.778807 -33.119068 -171.315868 7.935275 1.965043
-30.589458 -57.647337 -47.443800 -31.802543 -59.344337 -48.681047 0.599882
-56.828175 17.830022 -66.387203 -58.362234 18.712428 -68.427486 1.663076
69.913865 28.194271 128.859927 71.794608 28.979016 132.661333 0.817790
-24.442083 -34.673385 -28.926897 -25.389642 -35.531940 -29.481520 0.830749
72.954617 -66.644904 -48.254962 75.042464 -68.472256 -49.677353 0.877591
20.810787 -89.287023 -26.490705 21.442698 -91.730001 -27.217295 0.925598
4.346091 -112.170519 -58.006467 4.571844 -115.354652 -59.711778 1.875170
-31.049851 -15.965540 12.809969 -31.810750 -15.834411 13.837459 1.554823
-31.893545 83.982816 -64.812912 -33.094467 86.430921 -66.663365 1.244430
-11.997290 37.224707 -18.390002 -12.912518 38.192056 -18.366514 0.746339
70.658792 -247.055364 0.462972 73.008525 -254.763599 0.413420 0.934857
57.893808 -9.986489 -20.100511 59.575010 -10.210578 -20.496594 0.528841
-13.490144 -59.755079 -50.001213 -14.186688 -61.279546 -51.308429 0.734751
41.521256 -36.260506 -25.341401 42.983926 -36.322545 -26.045041 1.206639
-76.782353 20.503283 60.866049 -79.070272 20.928802 62.744179 1.882309
-42.556723 -105.800728 23.331347 -43.810185 -108.745476 24.002279 1.548768
-64.599206 -13.743181 -129.206050 -66.668308 -14.129059 -133.083325 1.814278
74.939380 27.750453 -29.928003 77.024453 28.780600 -30.770075 1.888537
35.148783 -8.817925 63.025108 36.014911 -9.078051 64.608517 1.525856
-64.599515 -83.855521 -28.206298 -66.459792 -86.282714 -29.061147 1.874563
-116.819755 8.641872 117.870118 -120.435622 8.888957 121.376676 1.176222
30.230476 96.909600 39.565748 31.067866 99.697753 40.638916 1.839888
100.588673 -109.242640 -50.970512 103.610085 -112.565619 -52.562582 1.826437
82.509524 -51.426213 144.014887 84.991210 -52.879735 148.284061 1.274434
-12.778096 85.160457 -102.454871 -13.093935 87.891805 -105.563793 1.056844
-99.546048 -34.035276 -8.558685 -102.467736 -35.106184 -8.764718 1.935851
61.554976 -22.784713 122.732704 63.341129 -23.532980 126.203407 0.910453
110.738875 -13.564053 147.374389 113.819207 -13.595071 151.577230 1.816828
-103.307092 -72.695377 -74.077805 -106.398786 -74.873862 -76.360484 0.932331
82.447708 57.264442 4.644530 84.886447 58.908386 4.692511 0.945184
65.434222 132.754078 36.578570 67.474848 136.882816 37.737366 1.247373
-65.247903 90.440573 61.014204 -67.090406 93.094446 62.835093 0.978638
-26.915677 -11.212692 -7.359568 -26.719605 -11.081361 -6.999906 1.914133
107.736611 126.672247 67.636728 111.013002 130.507658 69.720812 0.649560
-55.696274 72.165048 12.668434 -57.217969 74.371455 12.996955 1.691496
23.497780 3.357576 -27.669504 24.041079 3.412046 -28.058193 1.556430
-15.254348 5.245478 131.493265 -15.811236 5.299852 135.287937 1.294915
-145.184129 -67.897989 -223.484219 -149.588759 -69.816797 -230.279379 1.226039
-36.555601 -46.114385 117.034940 -37.660600 -47.452461 120.484366 0.536435
41.331113 -106.485317 -120.042405 42.565419 -109.600523 -123.703999 1.473620
-28.950967 67.834342 158.684608 -29.852440 69.900357 163.550409 1.792603
25.781448 34.286499 136.312623 26.615507 35.235365 140.388186 0.511156
86.308647 -103.534814 -81.743355 88.832400 -106.560532 -84.203716 1.329370
24.537075 -49.539297 30.012149 25.358051 -51.445694 30.978347 1.194937
1.173651 -95.413115 -74.160995 1.190498 -98.118206 -76.312576 1.784055
-96.712760 -74.735002 140.054009 -99.655676 -76.928509 144.217372 1.603172
-50.126653 -91.988632 79.574487 -51.714007 -94.632232 81.977316 1.849477
-20.040310 124.375847 -103.685668 -20.536654 128.232091 -106.866615 0.575017
22.358348 -33.700648 50.767283 22.847326 -34.547100 51.944506 1.253187
-0.380607 93.122304 39.079618 -0.331105 95.796197 40.189671 0.936238
-74.597332 112.124356 13.088080 -76.834442 115.459867 13.471749 1.172287
72.237554 -18.657323 89.450671 74.227910 -19.277464 91.907028 0.535818
48.512031 52.709693 36.861810 49.690292 54.245334 37.959318 1.107647
-207.807569 -604.579201 1050.089852 -214.347785 -623.146787 1082.590785 1.048987
56.379878 167.799769 -109.986611 58.162243 173.021376 -113.419353 1.973367
-17.772955 54.598367 48.345208 -18.344069 56.131403 49.872212 1.665708
-39.728341 16.408661 42.546416 -41.113563 16.425822 44.339425 1.721341
-97.263214 88.426255 -33.468081 -100.012236 90.984347 -34.518629 0.733100
127.744388 -78.651762 -105.228095 131.674369 -81.051311 -108.535644 1.963703
73.450160 -3.393753 -42.199278 75.714994 -3.539346 -43.226163 1.275906
0.188005 -133.202683 -117.334750 0.218334 -137.190818 -120.964099 0.776344
-89.414192 -139.435783 65.157775 -92.101506 -143.567213 67.020948 1.251758
110.242144 63.817816 82.102610 113.636506 65.765721 84.565122 0.764799
29.090106 -31.158506 -3.450967 30.078011 -31.686133 -3.215588 1.735061
-128.536681 60.479639 -23.139556 -132.414771 62.278644 -23.803453 0.756745
-72.986352 233.276324 80.324502 -75.001426 240.534395 82.669135 1.320092
44.385349 70.189203 -59.195260 45.708990 72.185467 -60.855124 0.787197
-58.755830 -13.747214 -36.392203 -60.884411 -13.552892 -37.314918 1.189993
-44.674176 18.982129 27.371263 -46.195730 19.510870 27.153683 1.881426
27.451515 59.738941 -19.175003 28.025577 61.623747 -19.484526 1.796913
131.905761 131.818368 -288.682322 135.934835 136.096472 -297.603424 1.196170
-33.269084 114.079450 -20.061727 -34.407578 117.443560 -20.595130 1.554468
-39.342800 -25.238931 -26.968992 -40.394969 -26.268224 -27.750018 1.300887
110.257419 -141.403166 39.597994 113.757057 -145.771085 40.756072 0.637443
5.736152 -105.710007 -10.753359 5.917626 -108.880029 -11.127800 0.683437
13.755903 22.849984 76.222125 14.141290 23.381213 78.271160 1.600501
-35.008643 139.601695 -23.788933 -36.151186 143.572651 -24.446443 1.505174
51.769841 -71.393335 -146.590099 53.385441 -73.533542 -151.094255 1.972290
-24.460482 13.138636 16.029933 -25.184427 13.239697 17.088298 0.612392
-57.127100 6.571481 -30.608369 -59.222745 6.643941 -31.494522 1.933347
-77.299304 74.957806 125.464981 -79.675249 77.270973 129.279126 0.910735
-175.633692 156.012196 61.120604 -181.077620 160.829453 62.981504 1.306467
-56.760727 100.795779 135.531149 -58.485353 103.970201 139.684593 1.716948
69.804534 16.841017 40.458857 71.821480 17.287739 41.604525 1.928742
-27.933941 -12.193500 -5.976599 -28.865350 -12.753238 -6.403962 1.043890
83.082288 -111.202706 158.007093 83.030251 -112.738888 159.065647 0.651080
-9.798322 82.542789 -63.870153 -10.156629 85.029777 -65.712141 0.810264
29.205892 238.161045 -137.316560 30.108008 245.533287 -141.630216 0.995742
-0.131282 8.065765 -19.056018 -0.246382 7.814485 -20.012901 0.636736
78.488017 -98.546585 -27.560712 80.746826 -101.348268 -28.484017 0.531657
98.434294 87.784519 -59.419594 101.519052 90.549884 -61.269013 1.820444
-128.007350 27.711224 -55.410847 -131.863505 28.561554 -57.016339 1.709494
24.330145 33.909887 -106.583023 25.069994 34.847502 -109.873255 0.792547
35.304896 9.587089 39.765087 36.127611 10.350692 40.947566 0.880707
-7.838015 0.355341 102.515436 -7.971502 0.219130 105.394454 1.962288
-14.370136 130.511571 -144.935289 -14.777027 134.470395 -149.416870 1.481090
-119.856370 21.064634 -108.909442 -123.426235 21.717791 -112.168018 0.771308
-153.320545 31.038375 -228.494100 -158.031351 31.981007 -235.602187 0.525548
-36.079943 112.218327 -13.468798 -36.945236 115.727830 -13.757787 1.569410
28.379310 -32.929793 6.534299 29.125077 -34.223371 6.881084 1.370493
-41.953611 27.724843 86.667465 -43.312052 28.667133 89.145357 1.850140
-70.411942 -37.218302 80.824438 -72.689794 -38.456698 83.390357 1.793540
21.265988 73.130729 -104.583875 21.967215 75.417576 -107.755184 1.929051
98.172730 -112.491396 14.360252 101.159809 -115.894431 14.684282 1.151358
-53.600416 -18.354556 -45.165073 -54.050635 -20.365393 -45.623061 1.694526
116.103936 70.312165 -102.555212 119.557905 72.414342 -105.652884 1.364434
-162.034286 -26.453613 2.768294 -162.908243 -25.913213 3.260591 0.966948
-32.834678 11.952628 12.183198 -33.971185 12.171567 13.128090 0.844982
154.891710 52.552469 38.139792 159.629139 54.173815 39.271645 1.353503
-190.225711 -43.415734 -60.662693 -196.009039 -44.733386 -62.479521 1.928784
-2.190928 -37.480153 13.939841 -2.114826 -38.495720 14.148225 1.163409
-58.688588 -54.007255 34.054273 -60.657168 -55.534610 34.990280 1.515691
-45.618887 -68.034512 67.676965 -47.270455 -70.140599 69.876189 0.792015
-232.262058 -8.479866 -21.884618 -239.385751 -8.703133 -22.643150 1.860946
-118.752159 -111.117385 55.622511 -122.251443 -114.384532 57.177634 0.990342
-85.662655 -46.901771 123.267266 -87.604981 -48.674782 124.678306 1.111553
-6.017298 140.069962 -69.047605 -6.248786 144.297035 -71.154140 1.489257
112.627820 -121.754080 -36.478331 116.092973 -125.539661 -37.808666 0.681802
-217.042180 320.873203 32.680919 -223.842097 330.861100 33.597990 1.779560
42.562841 -56.881122 76.625938 44.037466 -58.643991 79.010342 1.363500
-13.692620 -24.483234 2.968776 -14.401194 -24.872279 3.543453 0.907504
-181.649063 -234.670353 86.965574 -183.263729 -237.628835 88.671047 1.072156
-28.185814 -16.690830 -6.842191 -29.163804 -16.931956 -7.660241 0.880014
-25.742618 -10.347354 29.495271 -26.578136 -10.644025 30.052316 1.267863
-138.503849 -54.935177 64.349464 -142.626349 -56.531534 66.357851 0.827100
-30.447923 98.210589 41.437334 -31.271008 101.003612 42.521294 1.737218
12.479383 3.623801 60.648527 12.881337 3.737169 62.179455 1.901264
29.637921 -43.780848 -32.805125 31.107448 -44.333495 -33.409153 0.621872
119.290923 80.349890 -108.833138 122.873343 82.771695 -112.242988 1.628729
-66.610513 -61.476034 -21.873419 -68.660548 -63.403675 -22.705766 1.257539
109.581225 13.436044 126.233545 112.941336 13.842355 129.946343 0.563835
-76.910704 81.561262 -58.780136 -79.336923 84.143077 -60.702796 1.543542
45.495132 90.752142 -130.229381 46.868811 93.587265 -134.233709 0.823466
-10.740171 15.972767 -66.365198 -11.070842 16.186615 -68.546091 0.881831
39.496312 -188.812241 -87.503469 40.688180 -194.565368 -90.248725 1.214820
-128.164913 -87.624721 -34.750660 -131.957180 -90.297959 -35.864082 0.817062
-95.022532 35.720987 33.499397 -97.741884 36.828307 34.652342 0.572137
96.802184 85.279227 78.498235 99.769415 87.932976 80.871165 1.640601
-40.232154 -38.140992 46.575431 -41.291606 -39.368492 47.776285 1.068029
-56.796309 20.186872 4.353668 -58.287823 20.766699 4.391130 1.106401
57.314520 -7.012935 136.538099 58.945707 -7.243820 140.504556 0.974449
143.163784 -51.809288 30.376847 147.353641 -53.307171 31.176765 0.527765
165.757612 3.690486 69.005672 170.722515 3.864465 70.964810 0.545519
-52.385379 -39.564244 -44.583888 -54.045077 -41.122998 -45.962787 1.988898
118.497528 -122.305329 -89.100935 122.148027 -126.094347 -91.882775 0.932462
-149.295592 113.310032 51.325175 -153.889222 116.795920 52.856343 0.989241
102.297439 -35.488592 -26.957601 105.324917 -36.419347 -27.856254 1.000025
-68.649067 25.514390 -89.933768 -70.714904 26.181240 -92.646037 0.642703
17.807834 -99.299867 -6.230596 18.364794 -102.102742 -6.507378 1.378705
-130.231445 3.355246 19.796263 -134.045431 3.359620 20.278185 1.114909
-11.276578 -70.953192 -96.203055 -11.781017 -73.002947 -99.103304 0.979358
83.618777 -63.194566 -95.195952 86.209524 -65.081470 -98.410765 0.943539
80.233631 10.535155 -217.345563 82.715110 10.867488 -224.038170 1.805513
-46.065394 -107.045929 61.354273 -47.461278 -110.089496 63.195590 0.940044
-2.764040 -29.067968 -34.911894 -2.869681 -29.562327 -35.552294 1.074702
44.942184 -6.841601 10.955995 46.227513 -7.153241 11.489836 0.676860
-175.664933 36.360672 58.369923 -181.077836 37.521230 60.091720 1.793812
-46.309052 1.592374 -15.042642 -47.453255 0.942225 -15.197211 1.194178
20.617106 1.257167 16.098104 21.635097 1.136147 16.290565 1.086045
-28.295456 -106.649567 44.713247 -29.246158 -109.637828 46.022532 1.785817
106.938935 4.480157 42.125702 110.029818 4.658795 43.462446 0.637715
95.564410 85.172142 109.799457 98.496958 87.776011 113.107396 0.857169
67.260842 189.893244 -59.798847 69.313450 195.742696 -61.616349 0.687985
-184.377522 -60.431738 -13.132644 -189.992785 -62.177870 -13.517653 1.305512
77.830673 85.185413 111.281918 80.264158 87.730728 114.593934 0.929574
-78.332404 -116.262725 -114.781563 -80.668500 -119.711210 -118.280106 1.989796
-27.875270 -38.937166 1.417940 -28.485053 -40.107930 1.517644 1.967024
48.154586 -4.580372 83.927005 49.571681 -4.738412 86.139496 1.192630
71.781638 110.580356 70.502550 73.997565 113.955276 72.654639 1.203988
1.425861 121.071843 58.102478 1.421713 124.527321 59.854778 1.001455
132.259247 41.269275 -31.285336 136.183469 42.391644 -32.219698 0.941135
-821.005874 -31.615012 478.925588 -846.276593 -32.478981 493.618110 1.060599
-8.800007 -70.024611 88.964759 -9.397114 -72.139860 91.718585 1.346610
-465.911223 951.901835 621.285235 -480.385661 981.498919 640.382956 0.782402
81.868399 -55.440302 -35.440731 84.218691 -57.210953 -36.552936 0.725561
63.974874 30.127107 28.721512 65.679519 31.055396 29.549808 0.571223
59.127495 -65.110114 -75.583443 60.814819 -67.323275 -77.855351 0.916831
74.906179 113.620163 -25.699215 77.242238 117.162605 -26.301699 1.716387
2.338302 -18.620638 -22.075263 2.356472 -18.987322 -22.317536 1.697418
-37.100442 42.508278 -46.271452 -38.328569 43.908237 -47.676064 1.596531
44.817653 48.954119 41.350601 46.567064 50.559696 42.448943 1.269545
93.322698 -106.663244 -132.229811 96.169723 -109.913020 -136.419266 1.461304
-85.601442 106.805581 -73.408565 -88.257112 110.078700 -75.730794 1.807725
-375.308835 -200.609670 -406.888769 -386.932867 -206.746508 -419.614131 1.794475
68.464639 -20.306616 -5.885443 70.200354 -20.631791 -5.927475 1.432258
74.780274 -91.532398 -33.417609 77.228927 -94.351114 -34.626533 1.287472
-84.967236 -379.152886 -103.114403 -87.079617 -387.164448 -105.371868 1.938408
-53.681871 -5.458681 -31.886381 -55.357077 -5.987572 -33.020594 0.802868
-17.036707 80.219419 -199.818989 -17.501824 82.675092 -206.029457 1.159510
-54.930044 -56.241820 51.448657 -56.516701 -58.190138 53.015881 1.292984
-1.897307 -26.916035 -3.440318 -1.526754 -26.799611 -2.821109 1.948643
-35.801271 25.151413 -32.617097 -37.389906 26.208659 -33.451757 1.682329
-84.583094 30.868888 -3.583558 -87.159772 31.510820 -3.850858 1.958471
44.840214 57.159472 39.565526 46.338817 58.997277 40.937702 1.794620
-103.012093 -30.832260 -84.844367 -105.474603 -33.621164 -88.953952 1.128393
14.138161 23.681901 30.335807 13.610086 23.949432 30.388392 1.862072
42.760032 63.557474 -7.938743 43.990113 65.426398 -7.843227 1.915116
28.624526 -29.971549 30.121685 29.786309 -31.387202 30.995083 1.901609
-102.652681 74.420200 -149.946489 -105.783919 76.736422 -154.551046 0.825728
-73.568363 -13.034705 28.922137 -74.305373 -12.780691 29.352893 1.991532
96.070404 54.901583 -63.306806 98.782804 56.410494 -65.324012 0.927178
-14.025280 -20.200796 1.149563 -14.591670 -20.852824 0.412492 1.321451
76.261656 122.019386 96.845912 78.517635 125.638345 99.567515 1.004764
-98.076928 31.233022 -68.321327 -100.919290 32.139759 -70.341362 1.880627
-9.171355 -76.383634 93.938294 -9.435475 -78.508917 96.551345 0.836296
-36.727286 -73.231810 -135.729540 -37.811097 -75.429282 -139.779059 0.740743
-9.000730 -135.199566 48.468279 -9.295204 -139.115206 49.824080 1.579289
56.998156 -16.601182 -143.122737 58.313661 -16.983023 -144.153340 1.262233
118.695788 91.544002 54.795403 122.311813 94.450793 56.506585 1.707340
-127.020091 -52.680879 31.377311 -130.759710 -54.247083 32.245236 1.825671
-114.001849 -20.957786 -88.885013 -117.256469 -21.623731 -91.545127 0.706233
49.986993 -131.615391 75.652388 51.398236 -135.435796 77.835982 1.552207
116.098445 -28.646961 -56.659695 119.634260 -29.495555 -58.250148 0.782007
43.167461 -27.581774 -19.700484 44.223177 -28.503971 -20.590629 1.367392
-105.797593 -101.594328 19.719482 -108.982305 -104.703481 20.419779 0.981330
42.412216 -32.016239 -5.037754 43.531661 -32.921750 -5.209728 0.867212
176.622214 98.924285 65.873520 181.996081 101.968270 67.864625 1.806819
77.236956 -60.743807 -56.992922 79.678932 -62.680903 -58.725960 1.127322
101.369314 73.458283 -90.644705 104.608015 75.763677 -93.541453 1.276806
27.089806 -80.098361 167.158438 27.889765 -82.384629 172.122163 1.683195
-35.871733 -0.255819 6.388650 -36.545647 -0.946206 5.988866 0.973517
-54.483600 92.353073 -114.268780 -56.225833 95.128467 -117.703401 1.528253
-29.715889 44.115167 -18.535052 -30.719443 45.192502 -19.110725 1.741415
70.751926 89.673166 138.315692 72.804437 92.506954 142.582612 0.522730
-63.985529 -26.999546 -63.042895 -66.002197 -27.806488 -64.980078 1.109897
59.952126 -18.919765 -167.584125 61.754224 -19.476928 -172.710696 1.523872
-139.159554 -18.708509 -172.058331 -143.405247 -19.308209 -177.378258 1.485649
118.447923 78.469649 53.624091 122.196789 80.874264 55.171524 0.545901
-19.681671 -46.725572 -21.822612 -20.303653 -46.197199 -22.282771 1.757523
-32.475438 26.569344 -37.360184 -32.846819 27.741251 -38.239511 1.007729
72.875638 9.469446 -87.197838 75.110973 9.732617 -89.673335 1.256327
53.935309 -53.501376 -31.931534 55.710432 -55.248324 -32.555146 1.221089
103.921846 -9.019696 116.911051 107.049643 -9.208013 120.419355 1.418676
120.940002 28.788218 76.225705 124.505314 29.558472 78.573662 1.976158
-75.411013 21.416798 -34.194843 -77.575649 21.836121 -35.224493 0.961801
81.047868 17.634509 -19.265139 83.229146 18.094478 -19.987079 1.336214
10.480735 32.526880 -27.504726 10.275141 33.886179 -27.686718 0.876398
45.258749 -205.907892 15.744442 46.649618 -212.181120 16.118793 1.530380
3.792104 -70.765048 79.355588 3.941099 -72.367028 80.123876 0.522713
-84.750567 -79.780074 65.683829 -87.213004 -81.655305 68.250577 1.916180
62.388848 -88.273528 6.944491 64.123265 -90.814143 7.091821 1.951679
61.378466 80.194378 0.763266 63.213074 82.578678 0.982856 1.469980
11.326557 -27.960016 -26.923641 11.469901 -27.841225 -27.519585 1.994462
-25.213973 73.640075 -269.589623 -26.009211 75.935625 -277.968809 1.913710
5.820075 31.978005 76.231629 5.901507 32.574472 77.325755 1.927555
24.894887 -149.036182 8.490578 24.376143 -149.655175 9.456946 0.500274
-26.135944 77.551985 -48.130955 -26.953390 79.685514 -49.414466 1.732103
36.738829 129.471531 -7.961057 37.837856 133.365860 -8.026172 1.733792
51.716748 50.958821 -18.114609 53.492630 52.340131 -18.711760 1.445031
-90.560079 98.388961 51.695896 -93.304301 101.422550 53.364510 1.998815
33.296269 9.388099 -4.309330 34.396772 9.402726 -4.562482 1.120116
-10.286980 24.476526 2.425999 -9.155197 24.542165 3.067685 0.554731
-76.372074 -61.954737 -75.082748 -78.711598 -63.898335 -77.459300 1.196165
-7.037687 -53.986970 65.375152 -7.330220 -55.289883 67.236012 1.785578
-16.804278 39.604276 -10.379518 -17.476536 39.423677 -11.600711 0.958480
42.707654 -181.171280 -160.310397 42.241323 -183.725303 -161.698265 1.091218
43.259820 -112.412188 -160.478327 44.621349 -115.889809 -165.482120 1.785104
-55.333921 114.776104 -158.169474 -57.029894 118.301715 -163.119382 0.747614
-144.976110 172.406792 32.818595 -149.421435 177.692247 33.807422 1.389648
12.241278 -130.403520 83.126725 12.639249 -134.270976 85.619234 0.871528
155.643873 38.691807 -38.578813 160.362813 39.861771 -39.865442 0.581110
118.186691 -99.964656 19.661869 121.763786 -102.949927 20.292772 1.873085
110.743141 258.070654 10.641966 114.122868 266.035484 10.923986 1.156134
167.231578 -146.480979 -39.882894 172.413420 -150.995236 -41.178637 1.241535
49.407433 156.805966 193.114282 50.857378 161.639502 198.953332 1.843988
78.521485 -67.711253 -43.588839 80.908970 -69.617987 -45.249995 0.731932
0.453397 34.758835 -11.113160 0.467823 34.587152 -11.314740 1.921598
-87.687974 6.943824 -90.793938 -90.211113 7.174381 -93.378368 1.935896
8.837474 -36.980886 60.027307 9.123314 -38.032843 62.124398 1.924912
192.413459 -62.237617 -66.874366 198.265013 -64.107867 -68.984373 0.583877
58.033608 102.934012 144.264473 59.844542 106.096112 148.641042 0.500446
48.620492 5.674872 1.318797 50.057805 5.685990 1.277062 0.560458
88.448556 -53.427441 -120.040638 91.090356 -55.066848 -123.695663 1.552484
-17.915521 190.926323 -48.876909 -18.446291 196.688480 -50.388208 1.256777
11.224596 4.308700 103.905688 11.440787 4.408349 106.782846 1.726305
-245.366120 19.182515 -23.510793 -248.468924 18.464413 -23.635672 0.843127
73.274350 80.239500 -4.850563 75.374832 82.644730 -5.091714 1.042415
44.303906 145.826905 -54.880631 45.600117 150.410861 -56.546705 0.960021
-11.895112 46.884258 58.921003 -12.415658 48.539022 60.313424 0.988487
13.809607 -41.111472 28.648171 14.353612 -42.026241 29.770547 0.676690
-108.937364 -110.565613 37.114929 -112.215093 -113.755631 38.319730 1.615349
95.428586 50.449309 37.561865 96.073290 50.430912 37.779462 1.318516
-174.071859 68.596486 37.474163 -179.381682 70.687241 38.651369 0.572906
-168.203571 892.346180 -799.387572 -173.518979 920.066820 -824.076783 1.147108
-2.824438 23.580522 4.764827 -2.710506 22.767982 3.851859 1.048167
-90.944833 -10.790641 16.862390 -93.561029 -11.130853 17.256383 0.670715
-98.647238 140.259535 -21.604475 -101.639084 144.693910 -22.253924 1.750812
-24.735521 -17.725183 46.833227 -25.439896 -17.486893 45.828641 1.972021
-1.569852 171.164854 21.264388 -1.467777 176.277473 21.900378 1.639827
56.977808 76.514590 -31.325753 58.832579 78.996251 -32.372973 1.483589
-96.873873 -27.682461 -37.294015 -99.690675 -28.462086 -38.458238 1.604758
39.083470 -51.815671 56.676921 40.439726 -53.496832 58.511561 1.864434
-54.045079 11.603309 -34.648877 -55.804258 11.852830 -35.466683 0.626330
54.327897 -41.991881 -153.953752 55.956601 -43.356671 -158.787968 0.876530
29.665735 -42.416914 -33.670666 30.270107 -43.092820 -35.040070 1.651675
79.196497 -24.998588 -49.134717 81.602121 -25.842587 -50.523141 0.508621
143.459607 58.151056 59.760432 146.357216 59.708948 60.445088 0.811483
161.417489 -136.260153 -1.900317 166.459804 -140.383942 -1.987874 1.089686
-144.961752 333.384448 146.978923 -149.557014 343.807197 151.465129 0.865100
146.383713 -1.502111 -90.271001 150.758079 -1.520568 -93.022155 1.139491
80.600839 -84.650564 77.782198 83.389926 -87.512987 81.077593 0.844086
-4.416291 12.104783 18.485658 -4.500449 12.928647 18.713131 0.747528
158.037506 125.510463 -172.853756 162.842350 129.372608 -178.242187 1.751304
80.561841 -76.423036 -63.336496 82.941636 -78.852436 -65.127245 0.870460
-97.565605 -16.298296 -136.437260 -100.542566 -16.703529 -140.554988 1.596105
39.121044 -19.170225 10.937753 39.749637 -20.121411 11.535131 1.171419
77.906406 140.378885 11.205938 80.193247 144.685778 11.537599 1.886129
-181.564120 -91.503079 20.479754 -187.145512 -94.265868 21.066070 0.624445
-12.350372 -20.862906 -104.930216 -12.869165 -21.532536 -108.095508 0.580952
-8.104499 81.512540 -22.765282 -8.127804 83.905122 -23.349010 1.909325
-70.770718 63.576801 -88.311082 -72.968739 65.400162 -90.832965 1.514889
-7.857651 -4.753982 -1.938696 -6.543787 -5.561169 -2.402508 1.609839
25.463332 2.222166 84.775479 26.129555 2.268981 86.967321 0.537044
-1.083592 69.594829 -4.635463 -1.620481 69.353437 -5.163521 1.375422
-94.830120 -4.556528 118.589858 -97.633264 -4.632975 121.968800 1.733156
86.052885 83.130565 27.120682 88.543832 85.670176 28.069198 0.941302
-60.078526 -15.329898 -66.429632 -62.036341 -15.690189 -68.153068 1.164800
196.556692 -56.501760 138.155773 202.649990 -58.262853 142.338033 1.749551
157.032482 -91.824642 3.438707 160.419054 -94.054944 3.492826 0.697596
71.218516 -84.120084 43.445887 73.346175 -86.556127 44.765936 1.083816
1.013223 -163.789367 -138.604477 1.118195 -168.847117 -142.949500 1.952377
103.963378 -88.243299 65.909554 107.188610 -90.949337 67.846891 1.069652
183.181451 -17.294415 -91.632082 188.884896 -17.841720 -94.399291 1.282070
275.169052 343.173903 -71.585879 283.667016 353.868848 -73.885045 1.563638
48.809891 -19.149336 -61.761328 49.636106 -18.954171 -61.390091 0.969139
-116.715944 -106.624852 -30.040577 -120.285021 -109.783846 -30.998287 0.596422
-133.521753 66.219795 61.544349 -137.501997 68.223439 63.391549 1.620702
13.913526 7.122631 39.147721 15.415750 6.878106 39.423821 1.885744
43.776521 169.698905 107.199649 45.048562 174.850244 110.363258 0.969446
24.851109 95.187572 47.247060 25.635707 97.954466 48.563344 0.668462
72.245327 149.368298 150.097541 74.461964 153.957333 154.618159 1.591198
-35.179872 12.222218 8.627256 -35.813014 10.704700 8.122615 0.640300
-84.879582 3.442105 38.221249 -87.363326 3.623351 39.393784 1.473645
28.855079 99.007372 2.813222 29.676868 101.708920 2.897419 1.155056
-12.561653 31.573565 -43.623447 -13.367379 32.238682 -44.952726 0.865125
-69.604423 87.282438 -29.168784 -71.746933 89.863224 -30.064141 1.065709
-47.076827 -11.521496 -54.911096 -48.502656 -11.717595 -56.561088 0.619866
155.509103 81.456199 89.044319 160.114771 83.956013 91.651470 0.831560
71.677683 47.143803 -44.840566 73.698577 48.421955 -46.258387 1.427190
60.889910 -63.829978 -60.193457 62.886612 -65.883604 -62.131800 0.609351
